tsne_x,tsne_y,tsne_z
4.6110764,4.6164174,8.8691845
-4.228193,-10.103651,-2.088239
-7.4161744,-7.990485,-3.2948928
-7.0951834,5.494806,-8.008386
-3.6032946,8.084704,-7.0624785
-8.38356,1.9006861,-8.574085
-5.4707727,2.0956202,-9.557497
-7.840958,-10.056401,1.3322285
-9.055845,-7.3920913,-2.39907
2.2509632,1.3195622,-9.102073
-3.7875643,8.794971,-5.996865
-9.245262,4.4968805,-6.350642
-6.14701,5.0484915,4.665684
-10.638602,-5.3377833,-0.290485
8.734246,-1.119732,-5.4170437
-5.683612,7.9439454,-5.889152
0.07001967,4.3014536,9.523012
-6.782464,2.5338562,-9.458117
-6.5525618,8.585477,1.7697958
6.075428,-1.5180674,-8.589499
-7.5536366,5.0687017,-8.156004
8.223992,-2.5354922,5.9842963
7.02124,6.6687646,4.4320264
-6.9360514,5.88539,3.93152
6.3626647,-7.8138895,-3.9069057
-10.270887,1.6322645,4.458701
-11.247558,3.9141352,1.7821919
0.5537136,5.4253163,8.653175
-12.693802,0.9243649,1.4305972
4.6187997,8.410155,-1.6745031
6.076405,5.3543906,-5.6504636
6.464392,-9.154754,1.5639504
-7.4162736,-8.147479,3.5689745
1.9995174,4.9022126,9.800426
-5.555582,-10.43989,-0.57170117
10.377244,-0.69956356,-0.52197266
10.405145,-0.874539,0.70110947
-2.315861,-9.123242,-2.6512241
-2.5644279,-9.1734295,-2.715249
-9.575498,-8.999123,-0.32495847
6.8677936,7.1242933,-1.5135763
-3.5676527,-6.4686975,-5.432737
6.2126775,-0.4134059,-8.645392
-1.2833958,8.404954,-6.6980076
9.150985,4.811051,2.6743886
3.525863,1.2427039,-9.247173
1.6675618,2.3676188,11.100904
8.776827,2.641398,4.770833
-11.019294,3.5092435,2.8231483
4.2723427,8.704116,1.8702801
10.503516,-4.609366,1.550953
-3.705004,7.987969,-7.13726
-2.5523107,9.784009,-3.0603943
-12.204938,2.688592,1.7860234
-5.7000127,6.6328454,-7.545988
7.0292,5.000162,-4.6662626
9.513671,0.1368126,-3.6267273
10.038623,1.4180524,-2.3620405
-12.376939,-0.38980308,1.685124
-9.0742855,2.7195835,4.7127275
-10.853544,-2.0586827,2.7721088
-8.403465,-4.3406014,4.523449
-0.24943313,-3.8991933,-7.49273
-0.2282653,-4.559498,-7.108608
0.5911007,2.1326978,10.790082
0.12556984,2.5318573,10.416947
7.3325167,-7.218752,4.2877846
-9.352248,3.2790394,-7.515512
-5.6042295,3.4571564,-9.460701
-1.6409116,8.942618,-5.9986887
-5.8246446,7.4802113,-6.4399877
-7.296525,-9.322401,2.686077
