umap_x,umap_y,umap_z
-0.82450414,6.697803,4.1225877
-0.5156677,6.115261,8.547575
-0.6745664,6.1046906,8.3436165
-0.8127585,5.741504,3.8177006
-1.0257602,6.232751,4.493697
11.50659,0.20534365,5.5617266
-0.15914279,6.085607,9.070046
1.9235232,9.8055525,7.2123795
-1.5560077,4.8914924,7.5186563
5.4185185,7.3979044,0.38450828
0.98385453,1.3434756,3.866548
0.66731614,2.7048433,2.8879037
11.453602,7.635388,4.941136
-0.6236361,7.0876436,6.9863086
1.3605123,1.7716042,9.013455
5.605185,4.748738,0.037361927
11.071069,-0.28616777,5.5589724
1.4426836,7.8672876,8.96865
7.0472755,7.143692,1.1061479
6.7686048,7.264438,1.0082319
11.814058,4.7003455,4.6403337
-0.09663322,1.7115703,4.4601483
-0.60741836,2.6035247,4.3418527
1.1500806,0.62176937,6.189313
10.303977,9.155746,7.949753
1.3884469,0.35024166,5.0026402
0.9690245,8.230638,8.334192
-1.0223882,6.657291,5.853984
1.5841371,0.14269565,5.584844
0.3067681,1.3434201,4.5140767
-0.40885967,2.6150465,4.029161
1.5202069,1.2820472,8.215498
0.82418334,7.2308307,9.026359
9.826541,8.78551,4.2614822
-0.113346845,7.6987443,7.5353575
5.4723387,5.3970137,0.1387106
12.745844,4.4695563,6.4108047
-0.31794488,5.296989,9.317775
-1.5652971,4.8417583,7.581294
0.44833985,5.534973,9.62549
-0.30208597,3.1181164,3.5363512
-0.7708854,5.281125,3.6893895
11.790152,4.186325,4.57594
6.752356,4.3067174,0.079273835
1.0723614,0.8319848,4.443764
1.2275406,0.5540971,4.7047524
1.2256043,0.5537092,4.7098193
-0.20410019,2.4663794,3.8881772
1.2335365,0.5898056,4.646051
1.2261922,0.6043683,4.6144524
9.855594,9.329944,5.066529
0.8134956,7.5771403,8.757051
5.5584636,5.1342793,0.079160765
2.458693,11.297653,5.367054
5.0760403,7.300946,0.28226802
9.868051,-0.8744741,4.791909
0.035731133,1.742992,4.290032
-0.2821661,8.4287,4.8132277
-0.29363918,8.423922,4.76297
-0.21708536,2.8483682,3.6219501
-1.0360082,5.2166243,8.536985
1.1963893,0.6377422,6.5230093
-0.7764153,7.0181637,4.231283
1.4217962,0.28715643,5.7210507
-1.226546,6.085904,6.291814
10.0766115,-0.9565056,5.149276
-0.17184208,6.009755,9.099618
-0.6918187,6.0190005,8.406744
0.34252423,8.974109,7.0486107
0.7227566,1.3224765,4.0796695
1.0718023,0.63576293,4.877598
12.061048,2.5608048,5.014303
1.7612796,3.6382873,10.074057
1.6811767,3.453042,9.913729
12.691804,3.5694015,6.02166
11.919186,4.117966,4.679594
2.1506524,10.646388,6.3712173
-0.09761379,5.055932,9.631612
1.3845809,1.5653274,8.730025
-0.6933202,7.7314053,5.7696285
7.2644224,7.3470163,1.3535953
7.752616,7.508101,1.7761296
5.755681,4.498949,0.032824397
-1.5700858,4.7649384,7.5967255
12.00762,2.0302935,5.156876
1.6441064,3.7001672,10.022262
11.983043,2.5354333,4.9347963
1.331255,0.42800534,4.8356385
10.248517,9.3357935,7.498624
-0.15435988,2.4759607,3.8345246
2.681088,11.180395,5.510348
-1.4574572,4.7452955,7.942313
10.243868,-0.85489714,5.3234587
-0.23290028,8.497408,6.8908105
-0.13498443,8.587265,6.922301
-0.25075057,8.356332,6.9735727
0.010771212,8.868323,6.7532372
1.3058456,1.1116205,8.001742
-0.99347234,5.824608,4.257535
9.907321,9.461607,8.255266
9.783446,9.533674,5.4433637
-1.2770332,5.9511986,6.38053
-0.13754766,5.966866,9.148817
-0.50971913,5.251548,9.143511
-0.086857885,6.024515,9.182562
12.220878,1.1479561,6.2968245
0.7733645,7.3817267,8.877423
9.952802,-0.8427752,4.8479757
9.859586,-0.875613,4.7922997
9.865675,-0.9157478,4.752069
11.879376,6.9187717,5.9173098
0.7743066,3.494347,2.301246
12.131409,3.0847905,4.968849
4.692986,7.6988482,0.33174545
4.5096273,7.5998883,0.2855678
12.414966,3.7743006,5.1450744
9.8887825,9.214707,4.8847566
5.06893,7.6643434,0.3145564
10.152381,8.63131,4.3596797
10.556138,9.229295,6.792922
10.746507,7.945489,4.355963
11.950459,3.901461,4.7070312
-0.8255292,6.852258,4.204385
11.590941,0.25572267,5.657214
7.151303,5.09252,0.32307
7.0459065,7.311156,1.1976475
9.506442,8.319623,3.6031628
9.932124,8.275233,3.9104981
2.363006,10.991632,5.883128
-1.1501335,5.636501,4.704384
12.745934,4.4886365,6.377554
0.58582807,7.915004,8.209742
2.2710733,11.008894,5.7392926
4.892506,7.273427,0.2566297
11.773359,6.5174174,5.143454
11.572939,6.4048953,4.726216
11.653522,6.3680735,4.837244
11.783178,5.2503796,4.702045
10.64068,9.104651,6.919446
-0.41527843,7.9498806,4.355977
7.130967,6.8333883,0.95402336
9.810969,9.474022,5.3625917
7.359201,7.3423333,1.4095137
1.1430027,3.2542574,2.1765168
11.380494,0.7503544,4.9717298
2.0785458,3.7606552,1.3929781
-0.59756035,2.4942296,4.3739142
10.280291,-0.7359334,5.107822
-0.4054348,2.3005273,4.2550535
0.06821381,2.1709592,3.8495283
0.44121757,1.631047,4.0204434
11.440769,0.50409687,5.239425
6.782343,4.6831217,0.05932069
1.7132471,0.05004821,5.6024566
7.286486,3.731568,0.24508068
1.0186142,1.3341246,8.47865
12.716785,4.575557,5.5302954
4.5006113,7.952096,0.5520349
-1.5642811,4.7976875,7.5482364
0.8636417,0.87953055,4.627618
11.637207,0.29921323,5.6919727
-0.971523,5.060287,8.71432
11.506773,7.94235,6.3298163
5.6565228,4.964882,0.03841833
2.4237473,11.294858,5.3839045
-0.80288327,5.568768,3.7666998
5.3379154,7.828819,0.44923082
5.266924,5.6360006,0.15756908
1.9046446,10.507299,6.3331213
-0.74068207,4.7726665,3.7060862
11.538243,6.1965528,4.596615
10.406194,9.317797,6.947522
10.710474,-0.3309704,5.1410265
2.6211438,11.375629,5.2450395
12.003612,0.7482811,5.9398823
11.137937,-0.18774036,5.5238605
10.402687,9.122361,5.0512576
12.5544815,3.7023482,5.4580264
-0.0661182,6.0200515,9.210882
4.713937,7.9034886,0.47652712
11.7373905,1.0979428,5.206999
2.1245525,10.005443,7.126141
10.711783,8.456152,4.655516
-0.11682897,5.099208,9.59195
2.6528883,11.27617,5.3950844
4.608733,7.640567,0.29355863
1.1563177,9.566248,6.964436
1.2973043,10.158569,6.1216965
6.4781513,6.67008,0.630857
11.977775,1.2038772,5.536179
-1.4297022,4.235551,7.6073403
0.7991291,0.8444603,5.232485
1.7221956,10.560792,5.992519
-0.76567566,7.595948,5.6187043
12.662353,4.84283,6.197802
12.686314,4.7425685,6.240069
6.5358243,6.797661,0.69888884
12.742188,4.612794,5.746206
0.9805277,1.1786602,8.274069
0.732146,6.5115094,9.366514
0.842257,0.92916715,4.5358963
10.552849,8.0841465,4.2857285
-1.4776251,4.5230064,7.8444266
11.68527,6.3894105,4.909521
-0.47641245,5.5958505,9.013398
0.2084243,5.798983,9.46002
10.30892,9.151416,7.9334087
10.0086775,9.394495,8.136376
10.849718,9.177567,5.736604
1.6360308,3.7783968,10.024462
10.47484,9.28664,6.855814
1.7341634,3.5031507,9.98747
5.274681,5.4812427,0.1583752
-0.73662823,4.9087963,3.6769235
0.67979646,1.5495918,3.878098
5.855693,7.4034133,0.5672883
-0.6134076,2.578039,4.3816886
12.205923,2.5026107,5.3054695
0.3546937,1.7919145,3.917814
0.8184729,1.2508333,8.4686985
6.4120774,4.2472243,0.05467127
6.5504427,4.410964,0.034168243
12.581314,3.009117,5.8699255
2.6538608,11.413231,5.21607
1.886574,10.509736,6.3228526
1.2544509,7.478168,9.171708
1.0670317,6.9806266,9.312827
12.276619,3.561787,4.9935937
12.330808,3.7821376,5.002338
12.310168,3.6070383,5.0221233
11.747336,5.156402,4.644141
9.908157,9.478807,8.235945
-1.04832,5.699207,4.3736153
1.3026611,1.8806273,9.109435
5.081386,7.72938,0.31579518
1.6255323,1.5369569,8.547237
12.160596,1.0392085,6.309904
9.977659,-0.9666956,5.019621
6.3379993,4.8216033,-0.021418454
2.667874,11.425945,5.1616125
11.051918,8.8823595,5.972542
9.672903,8.3434725,3.7372725
12.298167,1.6128163,6.0121503
-0.25239757,3.016175,3.536393
-1.3776957,5.3319726,6.0459833
10.99073,9.004316,5.530492
-0.39268938,2.414959,4.143949
-0.34868574,7.335636,7.45514
-0.97609663,4.709977,4.1898136
2.618303,11.233994,5.4549146
-0.038815863,5.9968147,9.222814
11.373164,0.63946366,5.0479283
12.750161,4.452751,6.383525
-0.18969868,8.551212,4.844957
1.1352948,1.0386883,7.839035
-0.33560947,1.9889702,4.4426117
10.741998,9.013321,6.817865
10.317331,9.143425,7.923925
-0.8742304,6.9632416,4.696651
12.149205,1.3634033,5.786013
0.84349096,8.471481,7.979781
12.218101,1.4473921,5.906222
0.028874729,1.5755163,4.531168
12.013072,2.49204,4.983229
11.081182,8.871312,5.6231303
11.896022,1.4337262,5.260537
11.7623625,5.1342564,4.6576204
-1.3522166,5.6388545,6.3318634
12.636839,3.1610413,5.9739394
1.2941325,1.7343853,8.986696
11.680296,7.3900046,5.443037
11.877391,3.9093442,4.6577196
-0.9782624,6.8199854,5.8323326
6.9669538,4.550048,0.13227384
11.670438,7.552549,6.2325115
6.6146793,6.9965444,0.8045364
10.716937,8.51479,4.7059712
9.8422575,9.342906,5.1701827
2.4188645,11.076879,5.7093053
9.602196,8.424846,3.721642
10.898264,9.032845,5.3866863
10.809107,7.8664484,4.3709126
0.5063245,3.2873287,2.6108491
11.523414,7.4107156,4.8148484
10.860756,9.150624,5.723618
6.640449,6.8835807,0.76045704
11.486848,1.0315889,4.918688
0.5055539,5.5891485,9.6231165
-0.092111826,3.452809,3.0965683
12.200309,1.117601,6.296509
4.6847525,7.48629,0.2536783
7.2589426,4.418157,0.20453238
7.353668,4.0981555,0.19493409
1.0110861,5.07377,9.79316
1.6960105,3.5053601,9.962051
11.345662,8.240999,6.381379
10.359047,8.934483,4.8051605
-0.8728298,7.1793346,5.920821
-0.23240784,8.492383,6.8804207
-0.23475677,8.456629,6.9025345
0.0061330916,8.806233,6.847437
2.1117175,3.791245,1.3615683
4.510629,7.863052,0.47233495
0.16120481,5.6768236,9.49147
12.231255,3.900507,4.8953094
10.129372,8.641075,4.354036
12.008946,0.72635984,5.974962
-0.18716577,1.7675506,4.501701
7.4750867,5.0337963,0.5032374
-0.17651105,8.754911,6.394843
-1.6046352,4.809151,7.121601
-0.6089162,7.9153094,5.069763
1.6455629,0.095409825,5.531431
1.4917872,0.21317685,5.422611
-1.5981537,4.5098324,7.5915375
0.9415062,1.2690706,3.9763658
12.305802,3.7542787,4.975972
-0.65775955,7.404115,4.35978
0.7512361,8.31347,8.042251
1.0952264,6.9873104,9.319568
11.592308,0.28374434,5.630364
4.482917,7.626204,0.31455046
-0.7666587,5.319844,3.6768155
-0.8278057,6.0054765,3.904923
6.6162705,4.3974447,0.049512018
-0.8759061,6.91161,6.327607
-1.0035965,6.7170124,5.7865887
7.642926,6.419512,1.0398391
12.018997,2.4749665,4.995829
2.6471584,11.406123,5.188419
0.63266194,8.319722,7.911405
0.45045823,9.027604,7.1080275
-0.6462666,5.385119,8.935758
-1.166524,4.9691615,8.493174
-0.2513695,8.27646,7.031072
1.7733972,3.6790352,10.091402
2.1671865,10.731907,6.282314
-1.3910662,4.783109,8.103851
-0.5811448,5.535848,8.936183
1.3029789,0.450106,4.8345966
1.7955784,3.6520262,1.5690521
1.1173187,0.6164688,4.7963524
11.630507,6.2585473,4.7639184
-0.8575037,4.4333887,3.948734
-0.57785356,2.3914506,4.423867
-0.1747649,2.9161325,3.5359895
-0.76752615,5.978589,8.351318
11.73939,5.1065965,4.6272635
11.547378,1.0756528,4.960501
7.480461,6.273262,0.8867119
-0.31177822,8.58836,6.1320734
0.85032016,3.4978902,2.248455
7.1722884,7.213169,1.2208912
12.066618,3.224764,4.862423
11.7626705,4.821977,4.6024776
12.597038,3.5993648,5.6396914
10.31526,9.561591,6.208379
10.66204,9.358855,6.067939
0.99183947,0.9038064,4.4081054
-0.23836349,6.1224446,8.933343
-0.6267137,7.8833795,5.9072227
-0.7876659,7.560463,5.6030407
10.495952,9.285353,6.776082
0.65791225,9.522736,6.4674087
11.550549,6.1684117,4.593127
12.728824,4.6583776,5.910167
7.6158714,7.4122376,1.6217536
9.334188,8.456242,3.5132709
7.7314606,7.1657624,1.5112784
7.7179847,7.2796493,1.5929332
9.30833,8.38717,3.4389796
4.5553603,7.748954,0.39446577
11.521501,1.1665255,4.8768935
1.6925967,3.590205,1.6541455
-1.081844,5.1474433,8.507695
7.570729,6.3428264,0.9665493
12.710926,4.7558503,5.6821303
0.82492,9.639443,6.453262
7.526619,6.920764,1.2421246
1.7235907,3.6136427,1.6232923
9.828015,9.525014,8.268642
1.3072695,7.65681,9.053641
10.3024645,-0.78357404,5.365594
10.635858,-0.40108263,5.128195
0.8999218,8.099185,8.410944
0.8537583,7.2113886,9.064054
1.6562355,3.4191074,9.881216
1.5464497,3.8604941,9.968177
-1.3427672,5.396274,5.865596
-0.23042904,8.558673,6.718422
7.5955334,6.793775,1.2128488
-0.7001623,7.7622676,5.2220674
12.120252,3.2455316,4.9024696
12.301389,2.6811047,5.406452
6.351189,4.7761846,-0.037750494
11.003994,8.774044,6.5359564
10.3335495,9.111141,7.9338245
-0.84413743,6.6837215,4.148784
-1.5656267,4.9347253,7.4440494
9.318327,8.426905,3.4746919
9.320312,8.415628,3.4709256
10.584795,9.423891,6.262256
10.893748,9.041224,6.3036995
1.6109817,1.4049344,8.408535
0.69070613,3.3926365,2.4040968
1.0581372,3.3180578,2.192732
11.500355,6.368913,4.6212945
-0.50494343,2.715138,4.1023207
-0.46674302,7.9531207,4.404871
10.573827,-0.46785858,5.131275
1.8170973,0.16198216,6.3764853
0.046510156,2.2710104,3.7839725
-0.20906389,2.951743,3.5320299
11.648075,7.4904037,5.441483
1.8631632,2.189134,9.329913
9.875695,9.40753,5.2148495
-1.2626688,5.90275,6.442884
-0.09301931,8.804638,6.665161
12.14624,1.27981,5.8338084
0.9625064,8.464464,8.099557
12.593092,2.988664,5.9509234
0.9355761,8.130966,8.403173
1.3157827,7.9498954,8.837371
11.588453,6.607271,4.790924
7.7009516,7.0101013,1.4125704
1.8268005,10.430892,6.382246
11.541669,0.8544827,5.104765
11.677034,1.2838105,5.0305657
2.190749,10.61993,6.433631
-0.8593331,6.962118,6.320964
12.186652,3.320042,4.9508314
1.3881701,1.1471984,8.07813
1.8484751,2.182756,9.342042
12.687904,4.5327926,5.463696
9.846439,9.486284,5.3776474
11.598461,7.598266,5.4238544
11.532577,7.501322,4.9034085
10.715988,8.46361,4.6578937
1.2697102,0.45865282,5.9562497
-0.06803167,2.1530027,4.0062027
10.491576,-0.4616072,5.0285096
10.263072,-0.7676605,5.1306925
1.4103872,0.32605666,5.02974
5.5906897,7.8324413,0.5927763
-0.14407143,5.2636085,9.499976
12.73487,4.571244,6.3156238
-0.7595498,3.693772,4.0154915
9.974596,8.806079,4.3997645
-0.24449511,3.0336654,3.5052264
1.0268232,9.522271,6.872084
-0.85045075,3.9190931,4.0920124
-0.09001342,3.5165071,3.062297
11.475722,0.10791348,5.6880827
10.962437,8.12719,4.63739
11.159706,-0.19841062,5.6110477
12.692152,4.732898,6.0651817
1.3891116,7.6791134,9.107467
10.570792,8.145433,4.3258204
10.899026,8.962755,6.4733152
1.3199149,7.534076,9.190111
1.3981125,7.7132998,9.080506
1.3612312,7.6777616,9.075238
0.847669,1.0598673,4.306303
0.48053706,1.2360928,4.4498568
6.3498607,4.7986817,-0.027815431
10.255739,8.85516,4.652706
9.840783,9.470622,5.317003
10.561942,9.251284,6.724571
2.6141865,11.306447,5.361632
0.99788034,8.668354,7.9123144
6.9581885,7.0784254,1.0225664
12.732881,4.662265,5.721059
11.57062,7.744082,6.3668566
5.0413933,7.115888,0.25642934
10.151589,9.547515,6.282176
10.403495,9.31648,6.98448
10.947724,8.820819,6.6180935
-0.82949054,7.3437095,5.823469
-0.8831806,7.1661205,5.8771358
2.258054,11.056811,5.647134
2.1262822,10.83219,6.0111403
0.8279378,9.739395,6.2195783
11.62119,0.26455888,5.717987
11.247821,-0.09785502,5.605725
12.232702,1.4260304,5.985252
1.5504869,10.252388,6.324157
11.974499,0.81272537,6.3408575
-0.30377328,3.0426767,3.5814006
-0.645661,4.692964,3.5756521
1.864675,2.5045867,9.512715
12.0175705,0.8984974,5.8082314
-0.7426862,3.643196,4.0012674
1.4745618,10.297404,6.135925
12.743547,4.409646,6.360607
-0.15549552,5.947961,9.137399
11.0657625,-0.26114434,5.538176
1.3230549,0.36907953,5.384715
-1.1264715,5.3459744,4.569687
6.714767,4.35291,0.06508223
-0.9745933,4.597535,4.1949625
9.782143,8.294733,3.805835
-1.0988686,5.089553,8.532939
-0.3186252,8.519718,6.2542596
7.165899,4.6708775,0.2002207
-0.33969685,5.5887423,9.151272
1.3272219,7.4908123,9.202455
0.9968736,6.5931144,9.417124
7.6710987,6.519681,1.1057677
