pca_x,pca_y,pca_z
0.61196613,0.2196387,0.78310883
-0.9597241,-0.18206161,0.010616211
0.940318,0.32368052,0.2410151
0.35338888,-0.792118,0.51103306
-0.30631313,0.94664073,-0.053664837
0.20922378,0.84548503,-0.50290734
0.7853992,0.5184876,0.39660138
0.84901226,0.3720239,0.43097618
-0.9299808,-0.17815986,-0.23858513
0.24242309,0.65385455,-0.7233501
-0.78672516,-0.56116027,-0.15425527
0.98509187,-0.17610696,-0.1992114
0.5376895,-0.83124834,-0.18798488
-0.6628168,0.6792828,-0.26788545
0.34358323,-0.719902,-0.6062345
-0.7812615,0.4976262,-0.32725847
0.43337145,-0.61384326,-0.6660729
0.20490536,-0.53672445,-0.8167723
-0.96050584,-0.16156393,-0.071205236
-0.8611738,-0.077778324,0.46475348
-0.12317492,-0.97786015,-0.11562416
-0.57764244,0.8004221,-0.06921462
-0.690501,0.7047849,-0.01354282
-0.31646907,-0.92540985,-0.14010791
0.84980917,-0.53675854,-0.14874662
-0.8826613,0.42113197,-0.07498246
0.5488745,0.68749523,-0.5017928
0.27610245,0.61631984,-0.7446371
-0.9524893,0.15007026,-0.16164957
-0.757618,-0.58370686,-0.20879184
-0.92311066,-0.21228884,-0.2374234
-0.94214827,-0.21001269,-0.14752021
-0.8914536,-0.3772564,-0.13251165
0.48998412,0.8674453,-0.18637556
0.823677,0.5436147,0.2641993
-0.35042933,0.9318329,-0.004683224
-0.21981613,0.9736648,0.03825384
0.2742453,0.9710535,-0.038178157
-0.22078483,-0.5116581,0.82575965
0.6792639,0.0921371,-0.74478984
-0.84341294,0.21271586,-0.44972092
0.956758,0.1801441,0.31533146
-0.85291547,-0.47848776,-0.011691378
0.870489,0.31269768,0.4358488
0.21404593,-0.9241691,-0.31448555
0.9746324,0.1502941,0.273822
0.8666565,0.19728583,0.5049355
-0.4522872,0.83799547,-0.27664834
-0.9161396,-0.30855855,-0.13940327
-0.31006026,0.8702457,-0.36851856
-0.8928949,0.16235621,-0.36509678
0.16057812,-0.42027092,-0.8905379
-0.9141166,-0.34122127,-0.050181556
-0.806857,-0.38160104,-0.39925984
0.28793126,-0.34385362,-0.8948317
0.10022309,-0.42989406,-0.89317745
0.2683634,-0.43886575,-0.8578409
0.5079799,0.82391393,0.30856055
0.635791,0.7674476,0.2082188
-0.27349648,0.38709196,0.87935483
-0.85994697,-0.45927367,-0.07352571
-0.76158756,-0.58909786,-0.17690559
-0.7594877,-0.4451499,-0.42714626
-0.24388282,-0.89605045,0.3487426
0.31225848,-0.7817936,-0.54198605
-0.60390496,-0.24238606,0.74365336
-0.9199624,0.18176295,-0.27792215
-0.82521564,-0.10696063,-0.51385665
0.067167416,-0.22172575,0.97753966
-0.7119297,-0.5844154,-0.33300436
-0.6696415,-0.5101568,-0.5016525
-0.7889216,-0.33482847,-0.47128448
0.777285,-0.6520398,-0.008023701
0.83239806,-0.58248025,0.024298236
-0.07700436,-0.9682301,0.21550344
-0.19078805,-0.9704257,0.07252059
0.18960984,-0.9795862,-0.062505744
-0.49032167,0.820848,-0.25962168
-0.42662618,0.8590653,-0.25468913
-0.68805623,0.6016123,-0.36673787
-0.008283309,-0.9889687,-0.10874132
-0.29732046,0.7292249,-0.6053425
0.8882615,0.3164081,0.3960596
0.8343874,0.038433705,0.5875718
0.08789373,0.64870614,-0.75736815
-0.59154344,0.75351423,-0.24266496
0.95124817,0.1962093,0.32224706
0.028436713,-0.9958082,-0.005592475
-0.82267237,0.30064723,-0.439797
0.66103786,-0.15020958,-0.74979484
-0.30003288,0.91681033,-0.2462213
0.41196695,0.9236842,-0.049823787
0.9689142,-0.14495715,0.29176775
-0.3390293,0.504419,0.7910339
0.9630376,-0.013222787,0.34438512
-0.9125549,-0.32801527,0.12624635
0.8541022,0.043759394,-0.5499712
0.6066687,-0.8045172,-0.06743575
-0.48989162,0.43593392,0.74649537
0.7049703,-0.049023733,-0.72484124
0.18989284,-0.26960608,-0.94278514
0.2730568,-0.06932123,-0.9609918
-0.811219,0.06881518,0.55236584
0.3835379,-0.8252105,-0.4222802
0.50905806,-0.83275205,-0.24692544
0.9925194,-0.2119058,-0.1092632
0.8447125,0.31493482,0.48168373
-0.14971974,-0.9403007,-0.2754407
0.22144012,0.25824782,0.9509378
-0.93421334,-0.27885434,-0.059677094
0.83700585,0.1838349,0.5564096
0.8603321,0.122800454,-0.5289079
0.9858084,0.20693672,-0.17288238
0.69788516,0.044478405,0.74099857
0.37021187,-0.9335597,-0.0010814085
0.55242455,-0.8435735,0.033917077
0.05712195,-0.9614166,-0.25357786
-0.1301723,-0.97893655,-0.09658878
-0.0723235,0.22027001,-0.96732944
0.39494333,-0.8761853,-0.28978547
0.31176606,-0.9506373,-0.06567139
0.33071294,0.81523114,0.5016629
-0.7970679,0.57666427,-0.0037116366
-0.7988349,-0.54064596,-0.1635038
0.46251485,-0.8010314,0.40231794
-0.96247995,-0.16699319,0.0037591942
-0.9317022,-0.28113523,-0.082835205
0.17697102,0.07207307,-0.9813103
-0.44634625,0.3976977,0.7949794
0.39567533,-0.44566151,0.81595224
0.99072695,0.24762262,0.065787375
-0.88262933,0.41872087,-0.087058716
-0.8538621,-0.3781911,-0.28775623
0.81739753,0.012293913,-0.6026526
-0.75699735,0.08951734,0.62460834
0.2551804,-0.96183383,-0.10922042
0.39261508,-0.8953289,-0.22841042
-0.24838476,0.9359119,0.24574174
-0.9464578,-0.22320117,-0.09005082
0.5010572,-0.26920062,-0.8301962
0.5036015,0.86387104,-0.16777346
-0.3040685,0.9485772,0.038870078
-0.3944358,0.89004993,-0.19828787
-0.76468116,-0.5291543,-0.30469295
-0.6860119,-0.6182549,-0.327679
0.5419539,0.82060105,0.25701115
-0.9144704,-0.2540727,-0.22994581
-0.8204939,-0.33803377,-0.4101364
-0.93705916,-0.14029294,0.24495314
-0.5427155,0.39451888,0.73090196
-0.5777684,0.52179134,0.6137968
-0.660703,-0.54619575,-0.4752035
0.49538708,-0.8356682,0.27155915
-0.70248145,0.5986317,-0.34284624
0.3012411,0.9516216,0.16157395
-0.17441703,-0.8589803,0.46932533
0.4736426,-0.7770037,0.43630496
-0.84672403,-0.123098604,-0.47288707
-0.5566635,0.6180526,-0.5316613
0.66536105,0.6845775,-0.34783605
-0.8793972,-0.28593826,-0.31491625
0.75676185,-0.113637075,0.6732612
-0.66050535,-0.051801845,0.7324055
0.2123839,-0.74548095,-0.62975186
-0.95751923,0.013086608,-0.19297367
0.6775625,0.23733613,-0.71454
-0.27283725,0.93018025,0.23899668
0.20581752,-0.9215627,-0.32666034
0.4850644,-0.8800858,0.07112607
-0.3943243,-0.017163195,-0.90422344
-0.33995342,-0.12239011,-0.9188787
-0.608705,0.50633603,-0.58639264
-0.34584096,-0.1551825,-0.911441
0.72569937,-0.17773448,-0.6832272
-0.92860323,0.17563362,-0.25148854
0.7564564,-0.5079864,0.4509837
1.0069468,-0.16766289,0.047809366
-0.8435425,-0.49381492,0.043847106
-0.841158,-0.45131785,0.21932963
-0.18060614,0.9705884,-0.1524182
-0.77679807,-0.03552999,0.6036546
-0.5807892,0.48147026,-0.63424814
-0.55776346,0.81687313,0.053615075
-0.3276523,0.9191688,-0.19536312
0.4252689,0.86936533,-0.29453477
0.84450024,0.087811515,-0.5593091
-0.58375126,-0.56604093,-0.5497227
-0.77473736,0.58185613,-0.16941921
0.83236945,-0.0927495,0.5833241
-0.15607902,0.9823158,-0.10124202
0.44597057,0.8902312,0.19338629
0.84101826,0.074220575,-0.56618613
-0.9519014,0.21896358,-0.05773893
0.45758253,0.63195926,-0.64118266
-0.9714518,0.04240091,-0.09589671
-0.8351561,-0.50864744,0.036417052
0.7487306,-0.64106226,0.2425368
-0.9514695,-0.21850684,0.040325496
-0.941245,0.21082313,-0.16279507
-0.8994743,-0.38060492,0.042428747
-0.88977355,-0.15799314,-0.37108415
0.5598831,0.10361462,-0.83323276
-0.95574343,0.034461,-0.1995481
0.72354305,0.69694203,0.17446059
0.84851843,0.566475,0.048024938
-0.03431962,0.5045342,-0.8595154
0.0023465669,0.5824342,-0.8111728
-0.7862829,-0.34041795,0.48054388
-0.12108341,-0.9848715,-0.030106198
-0.13918684,-0.87551624,-0.44282293
-0.80379313,-0.558254,0.02723156
-0.5086411,0.63896656,-0.55648386
0.8632842,0.1500616,-0.51737547
0.40786245,0.07051735,0.9248773
-0.38631973,0.7219776,0.56771505
-0.38660523,-0.51294136,0.7560902
0.29608506,-0.92006975,0.2711511
0.09802065,0.7065424,-0.7033873
0.4733952,0.5977709,-0.6623356
0.1859516,0.76277316,0.63512516
0.536064,0.40441877,0.76353145
-0.01761641,-0.9669659,-0.23087469
-0.114452094,-0.90393865,-0.39132246
-0.28936538,0.4173761,0.8598409
-0.8988484,0.35302094,-0.1655846
-0.47665584,0.8702387,0.024961947
0.20180877,-0.5209234,-0.8276366
-0.19222674,-0.96388173,0.1337635
0.3015968,-0.79051375,-0.534872
0.43223986,-0.9035543,-0.08754005
0.16658385,-0.973512,-0.14904281
0.8090421,-0.14880398,-0.594266
-0.40979123,0.90076655,0.09887156
0.8452648,0.10428382,-0.555495
0.09129992,0.23515804,0.9749199
0.72313184,0.6465137,0.31556857
0.63690877,-0.6315968,-0.46325353
-0.35993338,0.0028369834,0.92826045
0.7278712,0.29329628,0.6518571
-0.9769616,-0.0010456879,-0.018178353
0.935023,0.1593022,-0.37470844
0.20516409,0.82391787,-0.5384488
0.9678761,0.19205904,0.27170306
1.0195936,-0.045381203,-0.057999957
-0.114793,-0.13535927,-0.9762323
0.14158066,0.29139382,-0.9460632
0.5607194,-0.68736863,-0.4777366
-0.7156541,-0.6271235,-0.23278789
-0.7958309,0.5155655,-0.25699472
-0.6665875,0.55915743,-0.4611484
0.546821,0.85455155,0.050733488
0.8220476,0.59950066,0.08615294
0.664463,0.77101123,-0.0064719827
-0.9770524,0.0019380654,0.023098312
-0.72106504,-0.035673358,0.6715672
-0.72403157,0.101089835,0.6623301
0.9380185,0.16695772,-0.36412963
-0.14974242,-0.22434253,0.962535
0.40440136,-0.9147581,0.10443926
0.37970543,-0.6369368,-0.67504793
-0.9127473,-0.31733286,-0.14213935
-0.92742294,0.28367805,-0.13339077
-0.16552351,-0.91304934,0.35558078
-0.3048754,-0.93393517,0.1170376
0.3595812,0.5404358,-0.7695157
0.8660479,-0.26451218,0.46991822
-0.9048759,-0.36204103,0.07783495
-0.8857563,-0.3974127,-0.111136064
0.64510804,0.7296624,0.29814714
-0.81617934,0.39037046,-0.378988
-0.8451466,0.48589802,0.12528746
0.29619548,-0.9407701,-0.17563754
0.69474643,-0.5621616,-0.47285882
-0.8408092,-0.4667118,0.18478456
-0.8786446,-0.20258388,-0.3760334
-0.8963356,-0.38789538,-0.035150845
-0.06205646,-0.5211405,0.85108924
0.81897223,-0.34990963,-0.48624337
-0.71917987,-0.5547694,-0.3659418
0.94185996,0.1150338,0.38250887
0.81306833,0.35527465,0.5065096
0.94781494,-0.30160677,-0.22104259
-0.34821478,-0.9177023,-0.10787132
0.8431087,0.43396366,-0.3728166
0.92117393,-0.12496528,0.4241598
0.37106788,-0.68012035,-0.6363094
0.8302076,0.17355317,0.56949157
0.7374282,0.68071276,0.18185776
0.41334537,-0.65363055,-0.6396653
0.32881778,0.6141279,-0.7265223
-0.45778045,-0.34081933,-0.8018875
-0.44472462,-0.22671899,-0.84893227
0.5556453,-0.2754203,-0.7942952
0.3016991,0.96443695,0.0058319005
0.008465985,-0.15492906,0.9915563
-0.8405976,-0.38744923,0.32261094
-0.7970236,-0.45721623,-0.33487564
-0.89719164,-0.38730863,0.025572905
0.79306245,0.27498505,0.581699
0.0481134,-0.9951187,-0.025067415
1.018134,0.09006273,-0.038811557
-0.4842176,-0.21566209,0.83785063
0.9053943,-0.35997003,-0.29294634
-0.9462564,-0.18808866,-0.15066049
-0.33162105,-0.38037574,-0.84799784
-0.80332273,0.27847096,-0.4878549
-0.9083107,-0.2990456,-0.19852623
0.7894493,-0.62962466,0.10716865
-0.80256575,-0.1413191,0.54997814
-0.73114675,-0.5637787,-0.3259027
-0.7154934,-0.045395885,-0.66830176
0.3602576,0.9341167,-0.14128204
-0.8537732,-0.43676585,-0.18870473
-0.8765501,-0.34551018,-0.25824505
0.40807125,-0.10506264,0.9206986
-0.9376827,-0.21071786,-0.1727318
0.99834746,-0.16769557,-0.13245666
0.08904047,-0.6368702,0.7690679
0.5810863,0.8173598,0.16850726
-0.11242589,-0.9114992,0.38300908
-0.9352141,-0.2820884,0.023024643
0.6123558,0.41932872,-0.68842727
-0.93093497,0.169113,-0.24705692
0.41599634,0.091964126,-0.91084635
0.7535846,0.5236951,-0.43828207
-0.7928651,-0.5707218,-0.061098937
-0.9381049,-0.18402022,-0.19888283
-0.25545222,0.95998967,-0.09004191
-0.5189597,-0.10947707,0.8372303
0.654332,0.42173815,-0.64885575
0.7324456,-0.67786103,0.18118006
-0.83738416,-0.27767983,-0.42072126
-0.8066609,0.55397695,0.10292045
0.042793952,-0.37450626,0.92972076
0.055766217,-0.28456578,0.96124357
-0.9412247,-0.21389273,-0.1478645
0.9836495,-0.07642643,0.26938596
0.63762206,0.791414,-0.041820653
0.92434347,-0.42499515,-0.05057259
-0.83656,0.506825,-0.08965796
-0.9554534,0.20453203,-0.049610063
-0.5966012,-0.3413564,-0.7006069
-0.20334464,-0.96654236,-0.07730939
-0.31231013,0.94474834,0.058715038
-0.1739886,0.98304766,0.059153322
-0.38926774,0.91528314,0.00014997131
0.1348496,0.52333224,0.8516584
-0.38826814,0.4508825,0.79903233
0.9519781,-0.36387178,-0.029530697
0.8457226,-0.13530688,0.5551241
0.10250501,0.8978671,-0.43705028
-0.8813315,-0.31319982,-0.2817988
-0.80603385,-0.45069665,-0.321524
-0.87376696,-0.085882306,0.4381179
0.59264165,0.8014436,-0.19443585
0.0019408494,-0.51165175,0.8608594
0.17367655,0.12228569,0.98585105
0.29408008,0.6142169,-0.7400429
-0.057460897,0.60623294,-0.78998417
0.7328531,-0.5245738,0.4694268
-0.014757121,-0.5312176,0.8481905
-0.047817655,-0.50915307,0.85970414
-0.16906059,-0.38666028,0.9046607
-0.030127395,0.47190318,-0.8778721
-0.097022794,-0.43086222,0.89682215
0.89012283,-0.43735877,0.23415282
-0.1882009,0.059971157,0.98028594
0.24542665,0.5529813,-0.80132836
0.5617826,0.07580879,0.8436323
-0.79920316,0.57264036,-0.02954203
0.8612905,0.309086,0.45592487
-0.91673094,0.28627244,-0.18985431
0.5664156,0.12812579,-0.82571465
-0.5508904,0.52112186,0.6397083
-0.69829583,-0.5370098,-0.42831716
-0.94180566,0.1191006,0.2418228
-0.7876083,0.026282797,0.5898777
0.88647145,-0.41107142,0.29010203
1.0025362,-0.15057811,-0.122595534
-0.8432598,-0.38557374,-0.30886048
-0.8581583,-0.44019523,0.16731173
-0.79669684,0.47419652,-0.32349354
0.41705963,-0.790615,-0.45704505
0.70692545,-0.6619558,-0.29270718
0.34560412,-0.8745026,0.35622826
0.24174455,-0.61037576,0.7623071
0.6517517,-0.7571231,-0.15335219
-0.09496198,-0.43280083,0.89614904
-0.8740537,-0.4272839,-0.0935501
-0.15892527,-0.88771796,0.41863748
0.71365535,0.18163787,0.7052234
0.7703647,0.1758889,0.6459509
-0.80046177,0.13850348,-0.5471818
0.45480186,-0.20911726,-0.87189525
0.3166697,-0.3618329,-0.8786146
0.6156027,-0.638978,0.48912412
0.68269944,-0.59663755,-0.44680452
0.7493083,-0.3298743,0.6048787
0.7167792,-0.54622304,0.46857512
-0.93431294,-0.032564804,0.2918717
-0.45141637,0.877192,-0.10920122
-0.3562094,0.91745526,-0.14462213
-0.516684,-0.7619863,-0.34498185
0.37231535,-0.8818942,0.30899867
-0.57988816,0.7998262,-0.056143906
0.12573767,-0.96817863,0.21420395
-0.5689961,0.331003,0.74125123
0.63719255,-0.6376619,0.46329495
-0.83617604,-0.46112168,-0.20951563
0.28068563,-0.9612918,0.042447116
-0.17204733,0.66976184,0.7247897
-0.29700005,-0.364965,0.8770406
-0.10679959,-0.9861084,0.055842284
-0.024916735,-0.885475,0.45863256
-0.13033997,0.9922793,0.014919718
-0.8137613,-0.36101285,-0.40412968
-0.7871388,-0.568238,-0.12385441
-0.833048,-0.3774241,-0.3448872
0.71968997,0.27557057,0.66818297
-0.2891861,0.884728,-0.35229436
-0.11931965,0.9932351,-0.034001853
0.08346796,-0.46023065,0.887956
-0.2558066,0.95828795,-0.10501899
-0.87711716,-0.36827534,-0.22258909
-0.8984128,-0.24583563,-0.29383925
0.7212107,0.40448877,0.59759414
1.0167453,-0.037895802,0.10562268
-0.75314575,-0.5612024,-0.2755351
-0.3905432,-0.22666094,-0.87646705
0.18327801,-0.8549433,-0.48165232
-0.89426166,0.40274164,0.016977197
-0.9091279,-0.053411793,-0.3537373
0.43739375,0.38296524,-0.8229964
0.3944757,0.718327,-0.5886971
-0.51914674,0.56585777,0.6295171
0.1326764,-0.5867547,0.80362785
0.47541672,0.6937314,-0.5609028
0.9037628,0.44576815,0.17410997
0.21779324,-0.9766726,0.0039711692
0.8483316,0.23852947,0.5177162
-0.92338145,-0.2547869,-0.18993202
0.9257747,-0.2600708,0.343187
-0.8079801,-0.5323622,0.15282936
0.3489957,0.8665486,-0.3826563
0.8149645,-0.4958399,0.3543369
0.9404004,0.030372394,0.40095827
0.4316008,0.03346923,0.91652876
0.8560821,-0.34238192,0.4351148
0.5340429,-0.54105556,-0.65997225
-0.65986043,0.003922078,0.7351538
0.6917136,0.11847665,0.7388552
0.18811977,-0.030653633,0.9900119
0.3420953,-0.18958808,0.9320251
0.4932676,0.048549537,0.8856727
0.7555177,0.43672985,0.5296858
0.45963386,0.19262086,0.8839469
-0.6104859,0.74275684,-0.2267189
0.4453121,0.4091299,-0.8064307
0.5138064,-0.8539073,-0.14615127
0.77556527,0.08005299,0.6582518
0.10316596,-0.76170003,0.6423927
0.23753373,0.6676365,-0.71229035
0.9573982,-0.28784367,-0.19864796
-0.12444997,-0.5645885,0.8136429
-0.07881123,-0.5084774,0.8569856
-0.7164879,-0.45159945,-0.49140388
0.29018614,0.58300894,-0.765924
0.61965716,0.7852508,0.18761244
0.8252896,0.43557453,-0.40769628
-0.6168008,0.77253705,-0.017829515
-0.5114799,0.848964,-0.024346184
-0.822699,-0.5199666,-0.09812019
0.4449205,-0.24218336,-0.86803234
-0.8513708,-0.47150666,-0.09384868
-0.054779314,-0.98404986,0.13665715
0.8470445,0.3210752,-0.46477422
0.8790639,0.3055622,-0.41501117
-0.7186513,-0.65088385,-0.1414044
0.8787681,-0.24828446,0.45556283
-0.9363385,0.22742996,-0.16952333
0.1463869,-0.4385162,0.892527
-0.85144156,0.1847328,-0.4463148
-0.80532455,-0.43858626,-0.33950648
-0.5398324,0.31921694,0.7687174
-0.46233556,0.5289408,0.7038486
-0.22693352,0.55801183,0.7986564
-0.35586622,0.35015962,0.86281633
-0.423192,0.3454474,0.8318062
0.5050493,-0.8716303,0.025792386
0.398153,-0.8983157,-0.20700201
0.62515134,0.57250506,-0.55604064
0.8207194,-0.21632911,-0.5565706
-0.85417366,-0.1442149,0.4615163
0.7364527,0.6995485,0.08832624
0.71529984,0.49203748,-0.5269715
0.36454162,0.42406043,-0.8363523
0.6590354,0.5535582,-0.53717387
0.85597336,0.5509945,0.08629253
-0.77391165,0.57214075,-0.20214677
-0.9579347,-0.19121991,0.011993695
-0.38863525,-0.7543851,-0.50098723
-0.19126455,0.556898,0.8097674
-0.27230906,-0.5530036,0.78062123
-0.84716266,-0.4240123,-0.24038371
-0.86424863,-0.4064827,-0.20679213
0.7559352,-0.0765834,-0.67085445
-0.4202956,-0.62087,0.64709747
-0.92658746,0.31730095,-0.020935254
-0.3168826,0.61073655,-0.7144004
-0.8363818,-0.46497458,-0.20006599
0.16106151,0.7573623,-0.63865805
-0.13669652,-0.9244272,0.33959055
0.117475905,-0.9455817,-0.29408315
0.517077,-0.33408898,-0.7964041
-0.8999406,-0.25536296,-0.2806888
0.1941158,-0.86537516,0.46764883
0.7182354,0.70319873,0.1706007
-0.8510628,-0.02773913,-0.4807905
0.5428842,0.10992461,-0.8431288
0.41685954,-0.8292903,0.3918315
0.9505811,-0.25610018,0.2716913
0.048962835,-0.77399874,-0.6231732
-0.20376597,-0.93979484,0.24458727
0.40597767,-0.8956108,-0.20447776
0.9357832,0.26764765,0.31578073
0.93140453,-0.26955456,0.3197991
0.82489246,-0.2119528,0.56108606
0.9795297,-0.09266478,-0.2699146
-0.8954506,0.39049527,-0.082726546
0.24257056,0.34021577,0.92021304
0.71888924,-0.71364677,0.019242462
0.43661293,-0.0819863,0.91065675
0.3630173,-0.10162349,0.9387612
0.45959273,-0.8444145,0.3029954
-0.59022874,0.6666673,-0.4260416
0.8990399,-0.010745936,-0.47720134
0.929679,0.055812344,-0.41375494
-0.6238127,0.7586173,-0.10818687
0.11083182,-0.7922278,-0.5939958
0.20770538,-0.88570875,-0.4127348
-0.8680548,0.45821753,0.019618925
0.6633679,0.18420987,-0.742071
0.4424905,-0.6516949,0.63187253
0.29643694,-0.45155987,0.85141844
-0.92975575,-0.042549323,-0.29646757
0.6616233,0.76166487,-0.12978108
0.016019644,0.36479113,-0.92828107
0.6779976,0.21222408,-0.7218141
-0.21812454,0.39287865,0.8936827
-0.20993993,0.33157346,0.9201545
-0.86099005,-0.40336117,-0.22565742
-0.78214234,-0.4535,-0.37335843
0.90603197,0.40060055,0.25470442
-0.95005566,-0.18140338,-0.13413252
-0.8831557,-0.28117603,-0.3085008
-0.9419676,0.21213852,-0.15689172
0.46696317,-0.87159604,-0.18482862
0.803157,0.59917355,0.1965239
0.85352385,0.55582017,0.07843431
-0.9606744,-0.058109723,-0.1657961
-0.59932166,0.7766372,0.13178192
-0.86018103,-0.4444347,-0.13413891
0.57896745,-0.49007967,-0.66374564
0.44371852,-0.3462225,-0.83230495
0.65058136,0.57598543,-0.5236539
-0.81104237,0.524659,-0.17946336
-0.18672296,0.16869266,0.9682525
0.26031324,-0.59663475,0.7677118
0.8450835,0.46164945,0.34272975
-0.53545016,0.8245129,-0.11952748
-0.88627607,0.41366625,-0.072496854
-0.61021805,0.73204046,-0.25917548
0.95462847,0.110529795,-0.34248003
0.06980473,0.5277161,-0.8462811
0.7705725,0.1490298,0.65230614
0.44884393,0.89986527,-0.12254665
0.1489433,-0.5744861,0.8101745
-0.5384974,0.74448246,-0.3655443
0.7404099,-0.07399619,-0.6876288
0.41635898,-0.8735303,-0.26911902
-0.37564167,0.7853161,0.48502582
0.46994802,-0.8853743,-0.08953036
-0.84682643,0.17202175,-0.45995077
-0.6616689,0.072066896,0.73028773
0.50130355,-0.86755574,-0.10133113
0.35119188,-0.9269793,-0.15429898
0.2813279,-0.9425677,-0.18775383
-0.86777806,-0.2502886,0.38147986
0.70986766,0.42869413,0.5939998
0.8424161,0.38960165,0.42817032
-0.9081568,-0.31097656,-0.18023199
0.83214724,0.19663845,0.5592308
0.82432336,0.2840979,0.5327163
-0.21329564,0.9596891,0.18094856
-0.14763688,-0.97589946,-0.098136224
0.44507247,0.8649231,-0.27966926
-0.07854563,-0.8927953,-0.4260369
-0.8151483,-0.22003934,0.502027
0.6143299,0.7112248,0.3917776
-0.83744025,0.4309005,-0.27471846
-0.20027871,-0.9653924,-0.09701693
-0.6217644,0.188207,0.7464745
0.7524142,0.43878356,-0.52352357
0.64656377,0.5267726,-0.5767487
-0.72128636,-0.11422453,0.6619409
-0.94159895,-0.20520128,0.16617353
-0.8910495,-0.17454576,-0.36031497
-0.9479475,-0.18204825,-0.14741898
-0.66560996,0.6696035,-0.2841794
-0.6123178,-0.756269,-0.13148704
-0.28073427,-0.8760956,-0.36043164
-0.9161611,0.1427487,0.31933704
0.82444763,0.07640507,-0.58898073
0.81708205,0.05514255,-0.6009744
0.30370215,-0.35100675,-0.887214
0.69744,0.46316877,-0.57362413
0.9416624,0.39603087,-0.040868565
0.27482915,0.8871273,-0.3915583
-0.08552285,0.997478,0.043440532
0.26906478,-0.37856483,-0.8860517
0.2204031,-0.34790272,-0.9104962
0.13684848,-0.43935105,-0.8846062
-0.520152,-0.41806185,-0.7215525
0.6230417,0.704537,0.39052382
-0.8373437,0.39653438,-0.32152355
-0.8220712,0.37433097,-0.381863
-0.7105216,-0.63902134,-0.21616484
0.9813363,0.08235914,0.27830774
-0.047886916,-0.4315164,0.9017326
0.17908733,-0.33358365,0.9325697
-0.9255835,-0.29062682,-0.11285325
-0.55362844,0.7638438,-0.2965981
-0.86723655,-0.41768786,-0.1687019
-0.0096348375,0.27296364,0.96703047
0.032081477,0.3167432,0.9542238
0.30005634,-0.9564752,0.023306996
0.54964894,0.8506595,-0.07163959
-0.8560298,-0.4136198,-0.22625872
0.2289505,0.8258197,-0.52693814
0.9109564,0.17799982,-0.42092583
0.9438257,0.2626276,-0.28687274
-0.43832853,0.8690442,-0.19386445
0.37078503,0.9396606,0.06489794
-0.8135859,0.5441289,-0.08997922
1.0099974,-0.063307844,-0.13995548
-0.90318763,-0.3375443,-0.15643017
0.36330804,0.35549766,-0.86771774
-0.97676843,-0.023846276,-0.0074434686
-0.8025739,-0.4562346,-0.32252708
-0.9333477,-0.26612383,-0.1087622
0.4063222,0.91125566,0.17760739
0.9618536,-0.22318046,0.26217738
-0.4282009,0.68754846,0.57846254
-0.38149345,0.7137089,0.58150655
-0.5339862,0.8174928,0.1730827
-0.6895869,-0.69741637,-0.015241687
1.0185194,-0.027224902,0.09099847
-0.26411644,0.9553596,0.11775248
-0.79165465,-0.4733696,-0.32532164
-0.8293324,0.52740705,-0.0055222856
-0.9406322,0.15145674,-0.21955054
-0.39824742,-0.8216234,0.37973285
-0.89824015,0.38852876,0.06743523
-0.38068962,0.9033412,-0.1648223
-0.7770232,0.6033676,-0.030826611
-0.88707685,-0.3799926,0.16133289
-0.10426995,-0.9875246,-0.017741913
0.5155317,0.8415129,0.24096985
-0.8736151,-0.40154034,0.18307456
-0.95739704,0.1521099,-0.12741646
-0.97399145,-0.07199477,-0.021524943
0.74297714,-0.416036,0.5564465
-0.2954263,0.95176387,0.03148199
-0.5078411,0.8514196,0.027746517
-0.50072056,0.81743944,-0.249537
-0.1643537,-0.9747511,-0.07797635
0.6002476,0.7385649,-0.35214856
0.52391875,0.7409437,-0.44942752
0.8384598,0.17538938,0.5569475
0.29563242,-0.9381667,-0.18959665
-0.8153258,0.51142555,-0.1962143
0.8941751,0.21900749,0.44538882
0.59379625,-0.446898,0.6903252
0.89149034,-0.10151195,-0.4795171
-0.2851105,0.922497,0.25299606
0.8375507,-0.47430488,-0.32308015
-0.34068787,0.2168738,0.9113833
-0.3728093,0.18348584,0.9051384
0.7102241,0.6375368,0.35963455
0.91238225,0.33549193,-0.30991456
0.99876875,0.18965009,-0.109663464
0.96720415,-0.22845775,0.23666097
0.42128736,-0.13720018,-0.90181684
-0.5059344,0.55582094,0.6494517
-0.44073203,0.6519021,0.60899925
-0.7160817,-0.27981454,-0.6067363
1.0093126,-0.024093749,0.16544312
-0.87790304,0.3888994,-0.19744451
-0.7759103,0.58749956,0.15198714
-0.25135353,-0.89496154,0.34570763
0.6536115,0.6135574,-0.4758524
0.44945478,-0.86168945,0.26574022
0.63902324,-0.7474974,-0.23075834
0.52309567,-0.82875794,-0.23220883
0.32520238,-0.8169139,0.48856828
1.0107539,0.04219828,-0.14540708
0.6996475,0.24848269,0.6987439
-0.32731798,-0.7597594,-0.5377511
0.77363294,-0.52717024,-0.3879487
0.92186445,-0.42911202,-0.05833551
0.35804257,0.9210616,-0.21199448
0.6567527,-0.7436593,-0.1927992
0.8553749,-0.033157166,0.55700177
0.8755555,0.094367206,0.51879644
0.33415177,-0.9356323,0.1454436
0.28658777,0.72952735,0.6401524
0.43318978,0.602472,0.69253117
