tsne_x,tsne_y,tsne_z
-3.1195083,11.51943,-2.1840034
-11.288046,2.7581246,-3.6516998
0.6676191,-3.957914,-7.4651275
-11.493035,-4.469653,1.4939567
-9.060902,-4.5855675,-4.628088
1.3921255,-3.4052296,-7.865696
0.39845875,-4.0671544,-7.3541603
1.2695408,-4.0645432,-7.5234566
6.1133723,7.6056614,2.8958426
7.255163,7.2848477,1.9001515
-2.0457857,3.0929596,9.669918
-9.81518,-6.3810215,0.9463996
-7.5942316,-7.400994,-0.8170083
-7.745723,-5.2764707,-4.679152
-1.7140026,-10.680094,3.585759
2.5378685,-7.5255036,-5.159236
-5.053464,-1.9880594,7.0165553
-11.980158,2.9682324,-2.6964731
-10.31851,-0.86814135,-4.510101
0.49488968,-2.5777662,8.428166
-6.8097944,-6.8309793,-3.2447708
-6.544662,-5.453133,-4.790518
-8.718126,-3.929351,-4.9135814
7.8357577,-6.4975023,-0.5558835
8.181272,-5.9051332,-0.5007368
-0.6286955,-10.795977,2.1971688
-1.581848,-10.823281,0.726239
2.407723,-10.357033,-0.89616597
-5.35039,11.241702,-2.0626326
-4.3530455,11.453523,-1.7400423
-8.465609,8.7677,-3.3004224
0.123909935,-10.542752,-1.2850485
-6.1915827,9.02195,-5.1627855
10.184753,2.882275,4.163008
9.385917,-0.7801445,5.749333
1.2990037,5.458836,-6.8654714
-6.9949117,10.616568,-2.1029234
10.872254,1.3792409,3.0907104
0.5853568,-10.762793,-0.45629475
-10.49805,4.2521524,-4.1680264
5.6423492,-2.0543046,-8.296959
-3.0162327,11.48935,-1.4187342
4.332364,8.6802225,-0.30920085
10.430335,-2.387603,2.2902522
-2.546249,4.683764,9.072805
10.718293,-0.9154335,3.151872
-9.908929,-3.8582675,3.18838
8.925968,-0.21598986,-6.8681765
6.552961,-8.471024,-1.3817673
-4.430123,4.3781667,8.395257
6.4488416,-1.1369275,-8.297256
0.9121666,-2.9503453,-7.9147344
2.1270874,-0.798017,-8.474306
-7.061436,0.31866154,6.5209775
3.5320354,-8.3543625,-4.5099316
5.3986635,-8.923721,-3.210114
9.579305,-2.4912436,-1.7370938
9.57717,2.8384087,5.2261972
-1.0092212,-9.55458,-2.5252984
1.4634686,1.6884478,9.02972
-12.28552,-3.5663476,1.1848073
9.299519,1.1360844,6.0995574
9.25215,0.63182956,-6.541759
10.285634,1.001889,-2.5257492
6.780127,0.3953667,7.5951962
3.9629529,-9.912912,-0.39361194
6.1505227,-8.891346,-0.54641265
0.77203435,-9.85337,-2.47382
-1.0903053,-10.63257,-1.1360601
0.21837752,2.5478928,-8.361797
4.079834,-9.3146515,-3.5442574
3.329103,-10.145422,-1.0205204
5.125859,6.8560195,4.456699
-9.79138,7.8657503,1.0556406
-8.284754,-7.3908477,-0.5339399
5.3490686,-8.091677,3.0644996
-12.122432,-1.1534436,1.7456782
-12.505065,-3.6966786,0.8247409
1.9780004,1.1320362,-8.55492
-4.0379524,3.7918212,8.825488
2.8271387,-4.8329453,7.320319
10.468319,2.3314168,0.56413484
-11.362625,6.0024366,0.16978204
-10.570101,-5.6143026,-3.4952686
8.330262,-0.47917837,-7.3838887
-6.661519,0.5492367,6.8541336
2.877145,-10.215092,-1.3663434
4.138715,-9.604893,-2.9698524
-2.1122887,9.957925,3.4038327
-12.87796,-2.6509948,0.38837114
3.465633,-2.9874232,-8.171096
5.0064535,8.277943,-1.6466718
-2.6546817,10.7268715,1.8027756
-3.895654,11.487926,-1.0087484
-7.656505,-6.8956456,-3.3578014
-6.571168,-6.944925,-2.965437
6.354872,7.6874795,2.4848506
-12.441907,-3.265124,-2.2075248
-9.345845,-3.9389837,-4.6850514
-10.897542,-0.011533025,3.1710925
-4.8737874,3.988637,8.194671
-4.5711164,5.9605193,7.690866
-6.433583,-5.6537185,-4.654566
5.549567,-8.418736,2.12918
-8.588932,8.742505,-3.116434
3.8781812,8.705585,1.7800895
-1.2186348,-10.277814,4.3493752
5.4660397,-7.8677273,3.335793
-10.429146,-1.044349,-4.4171047
-7.4455566,8.929133,-4.5093646
6.3387303,7.2566657,-3.5871863
-11.093864,-3.5071974,-3.7541213
8.760319,-2.5875945,5.913211
-5.671889,-0.445646,7.2086806
1.6365585,-7.3189025,-5.249177
-12.141378,0.5712866,-1.473448
6.370478,1.6300464,-8.623177
-2.2278848,9.987124,3.3993905
1.8808404,-9.319272,-3.30023
5.6294923,-9.17072,-0.13252427
-4.1335936,-2.5257523,-7.1839542
-3.9312654,-2.875748,-7.0810256
-7.704037,8.63437,-4.6591225
-3.9511147,-2.9718795,-7.0277805
6.356427,-2.30687,-7.8186383
-12.167825,2.9537642,-2.397072
8.052258,-5.726774,3.7014005
10.1195135,-1.8373305,-0.44042456
-8.884659,-5.6372213,2.32968
-8.557242,-4.203176,3.8409815
-1.505822,10.794335,0.19998807
-6.8064966,-0.2892035,6.538264
-7.6403737,8.59677,-4.77807
-6.2552814,10.474701,1.8022672
-3.2088015,11.445109,-0.88660085
4.0843163,8.285763,-2.4037786
8.965363,0.27326277,-6.9482374
-5.7902,-5.366682,-5.042012
-9.705169,8.048351,-1.1152868
9.26663,-2.1602194,5.487526
-1.2627794,10.636016,0.5904739
5.313601,8.271147,2.0360186
8.87539,0.12768394,-7.041325
-12.338124,3.736172,-0.039149344
4.503019,6.4925213,-6.130873
-12.217139,0.8762007,-0.108092934
-8.789036,-5.750209,2.2480257
7.59107,-6.765497,1.3710996
-11.786316,-1.7223132,2.1849847
-12.495503,3.4845896,-1.3682292
-10.229919,-4.4741516,2.5485754
-10.837723,-1.744539,-4.054093
4.702279,0.3823126,-8.877484
-12.14151,0.806066,-1.5788367
8.228304,6.5991316,1.4717286
9.4658375,5.3769565,0.7885947
0.43576252,4.145786,-7.6866846
0.681138,4.6941037,-7.3634853
-7.28057,-2.5265496,5.425289
-0.94384164,-10.829624,-0.5096164
-1.2198048,-8.512213,-3.539337
-8.44105,-6.0116744,2.0485504
-7.221664,8.973295,-4.628453
9.381743,0.9054693,-6.3184514
3.9025614,0.6224057,8.451298
-2.956802,7.044252,7.327165
-3.3517992,-4.1820245,6.9049478
4.1828814,-9.147325,2.233802
1.4735863,5.8894925,-6.46042
4.6145134,6.236615,-6.4187417
4.8934755,6.63462,4.874887
5.831637,2.967223,7.181992
0.065757245,-9.993553,-2.2263238
-1.0703288,-8.757358,-3.3413417
-2.1893816,3.4443994,9.594597
-11.63692,5.410458,-1.2393937
-5.2336683,10.787578,1.6214994
0.9765456,-4.682516,-7.088735
-1.521237,-10.842249,1.4241824
2.467988,-7.6026773,-5.0954075
5.042859,-9.608219,-1.5001577
2.1177673,-10.214754,-1.605595
7.774764,-2.3664324,-6.7090683
-3.908124,10.5960045,2.203031
9.035656,0.44977698,-6.8751817
0.78390294,1.5622083,9.175671
8.09877,6.072433,3.0782402
5.726816,-6.012197,-4.9631844
-2.9374034,-0.6459534,8.479686
7.5777826,2.277708,6.9588084
-12.093509,0.61731726,0.8896936
10.048913,0.93219376,-4.51091
2.608346,7.6955237,-4.180524
10.917665,1.2934455,2.7768068
10.1019335,-1.1538213,-1.2936896
-3.0709922,-3.058356,-7.213552
1.4230677,2.5867822,-8.342326
4.826053,-6.5285997,-5.188889
-6.9021664,-7.314701,-1.6435045
-9.954063,7.273365,-2.3754408
-8.005013,8.675174,-4.180267
6.001104,8.140339,0.5506071
9.245598,5.6542926,0.94716966
6.8481956,7.628865,-0.19772737
-11.94372,0.7391543,1.3188474
-6.2358785,-0.2736266,6.915941
-6.402235,0.6784693,7.0540423
10.065934,0.9878484,-4.4147954
-0.9278191,-2.639512,8.296191
4.6216784,-9.424268,0.72553164
2.7318068,-6.12577,-6.2228217
-12.576938,-4.709424,-0.28790563
-12.210168,4.438831,-0.84143853
-1.1243473,-10.616099,3.5541997
-2.2725136,-10.726218,1.3016094
3.4361956,5.5585666,-7.1601458
9.540264,-3.6878014,3.8590255
-10.082887,-4.1721954,2.8729594
-11.204692,-5.9742193,0.32762197
7.3637767,6.788553,2.866178
-10.3311405,5.625065,-3.5787795
-10.165971,6.5458765,2.0430524
3.1856248,-10.047946,-2.0642107
6.2768507,-5.5314155,-4.877537
-8.595524,-4.4015913,3.6788254
-10.653481,-2.2599087,-4.207266
-10.710505,-5.1421905,1.6501069
-0.7543081,-5.0934844,7.3886085
7.5264306,-3.721275,-5.47907
-6.883995,-6.541271,-3.6746986
10.775606,0.19376767,3.6259027
9.092003,3.2331572,5.4431777
9.092575,-3.157012,-2.370363
-2.8174748,-9.947199,-0.9354196
9.274794,3.5516188,-4.5795355
10.273921,-2.3273563,3.4556081
2.7840128,-6.529847,-5.922046
9.183139,1.0130162,6.190508
8.371504,6.457146,1.5213362
3.0243146,-6.295753,-6.0598063
3.0682328,6.065264,-6.6964087
-4.6369114,-3.6548564,-6.443096
-4.475648,-3.1950269,-6.7458444
4.0000615,-3.076842,-8.104779
3.5448923,8.909515,0.56668186
0.20250572,-1.921381,8.590625
-8.0749,-3.2418756,4.6062474
-8.676959,-6.280786,-4.008945
-10.288627,-4.6691713,2.3537474
8.666217,2.187313,6.393288
0.76693255,-10.707362,-0.5904526
10.347071,0.12790799,-1.3545878
-4.0428514,-1.8875512,7.6100497
8.496234,-3.7719226,-3.071715
-13.120146,-2.1801054,-0.8334216
-3.9425907,-3.7021205,-6.637356
-10.437983,3.9370322,-4.4146934
-12.653557,-4.459219,-1.2997717
7.8989263,-6.4305477,0.027052788
-7.1331463,-1.0520846,6.073348
-7.03941,-6.8346143,-3.308541
-6.4135485,-2.5027025,-6.321175
3.7404199,8.739273,-1.040317
-10.502472,-6.9804378,-1.4041746
-11.288505,-5.306316,-3.026473
3.550004,-0.3152187,8.508678
-13.064303,-2.544555,-1.1947165
9.656821,-2.2330317,-1.8531421
0.97230965,-6.155637,6.6617446
6.658369,7.7309837,1.7025632
-0.79709804,-10.496502,3.7283587
-11.512106,-3.177331,2.1155953
6.385571,4.8776126,-7.1425424
-12.201355,2.9058857,-2.3441815
3.386715,0.3123553,-8.792056
8.062088,5.2762146,-4.943058
-8.077072,-6.9685183,0.6294502
-12.809027,-2.1423225,-1.6697482
-2.2204483,10.966468,0.52986795
-4.170192,-1.2157387,7.7937613
6.979606,4.9221106,-6.8576975
7.456432,-7.0067096,0.7711111
-9.86118,-3.1095426,-4.6018176
-9.7205515,7.4578633,1.927817
0.50343317,-3.7366266,8.072857
0.52778864,-3.050574,8.298791
-13.14379,-2.5626593,-0.742326
10.5997505,-1.6782252,2.2626362
6.573437,7.7682853,-0.46856785
8.764675,-4.5126514,-1.1915355
-10.348775,7.287284,0.021919183
-12.344618,3.6237888,0.02210296
-5.55493,-3.6624627,-6.126424
-1.8120135,-10.575424,-0.8111876
-2.7064207,10.669318,1.9824576
-1.424216,10.3905945,1.8832074
-3.5477173,10.960783,1.3568949
0.76173073,3.324486,9.049515
-3.264965,4.198439,9.081333
8.991117,-4.1196613,-1.1185536
9.342669,-2.4651852,5.2125006
2.3500528,8.012492,-3.6683865
-11.262284,-4.281227,-3.421758
-8.893705,-6.3330307,-3.9198985
-7.6770997,-0.9151377,5.72106
5.7421126,7.933348,-2.0243723
-0.102424905,-5.0638533,7.4679885
1.6163558,0.78327495,8.923212
2.7933004,6.004,-6.7420783
0.5212298,4.777856,-7.301447
7.8284664,-5.879246,3.8718302
-0.2980285,-5.2168546,7.35556
-0.599303,-5.008146,7.4684224
-1.4779258,-3.7296894,7.847305
0.43299642,3.925761,-7.810141
-0.9404119,-4.2274895,7.7953167
9.131606,-4.8229637,1.4092201
-1.1587564,0.0047580004,9.069721
2.5289617,5.5333056,-7.119649
5.079321,0.6837643,8.151814
-9.833037,7.887489,0.78308475
9.8285475,2.8179772,4.909154
-12.046832,4.5206685,-1.5339193
4.842069,0.55279404,-8.870972
-4.464739,5.8407197,7.7889347
-6.7354627,-5.891364,-4.363756
-10.865156,2.135479,2.8954504
-6.889551,0.110469036,6.5924463
9.215797,-4.7174177,1.8553613
9.716169,-2.110384,-1.7851486
-10.159282,-5.538387,-3.8038168
-8.87847,-4.315615,3.5765579
-10.006841,6.7498093,-3.053588
3.5840564,-7.816685,-4.857873
6.748961,-6.8501954,-3.6819887
4.527665,-8.693371,2.7908447
1.912713,-5.9172792,6.742176
6.77622,-7.9614105,-2.571616
-0.9282801,-4.24793,7.7899947
-10.473991,-6.26389,0.6322813
-1.0954263,-10.439595,4.029359
7.1938715,1.2475663,7.3675594
7.915693,1.109561,7.0210056
-10.444014,3.1130123,-4.635381
3.1237433,-2.3258672,-8.377145
1.6060044,-3.5275602,-7.8518453
6.756849,-6.688827,4.0084
6.1824903,-5.7653694,-4.791009
8.454989,-4.210108,5.0744977
7.6615744,-6.0357265,3.881558
-10.744343,1.2295674,3.1983817
-4.6442914,11.313963,0.062449694
-3.3907888,11.3625145,-0.27950656
-3.2103426,-8.080072,-3.1105583
4.674189,-8.807429,2.4478102
-6.714014,10.717491,0.78624773
3.1827679,-9.681176,1.9528935
-5.154058,3.2564027,8.113116
6.910227,-6.663894,3.8624377
-10.030038,-7.1992035,-1.7755852
3.286066,-10.104836,-0.14166649
-0.846586,5.301559,8.747696
-2.6056268,-3.428308,7.596353
-0.71293956,-10.909024,0.3550145
-0.43746305,-10.150279,4.177235
-1.0893428,10.387747,1.4874173
-9.199002,-4.275669,-4.666666
-7.990076,-7.2666764,-0.09059894
-9.699396,-5.1220407,-4.21707
7.435917,2.1144269,7.0819664
-3.0113556,11.518637,-2.0760193
-1.0053781,10.438237,1.1122829
0.8339572,-4.6391993,7.693049
-2.2288222,10.995322,0.3979266
-11.4208975,-5.9203854,-2.4078107
-11.48044,-3.0801136,-3.4377792
7.686825,3.747159,6.0764747
10.372147,-1.0113081,-0.1338373
-7.359091,-7.0687804,-2.8482594
-4.1779556,-3.1993682,-6.8419633
1.6299951,-8.20585,-4.471544
-11.119523,5.7195473,1.2488606
-11.29278,-0.16178475,-3.4476035
4.3331223,4.4768853,-7.898944
4.115193,6.9487786,-5.5231524
-4.1598477,6.1253653,7.7502623
1.2623764,-5.7712107,6.9413176
4.811313,6.9383454,-5.4071293
10.036945,4.127844,1.574593
2.7339444,-10.30292,-0.4633036
9.523972,1.8306268,5.797292
-12.887761,-3.4222631,-1.4010254
10.026888,-3.4450488,2.557528
-8.204207,-4.8698945,3.515145
3.252411,8.17943,-3.0555382
8.549552,-5.4576874,2.7293077
10.634526,-0.55118966,3.7541971
3.9751472,0.43414098,8.446647
9.271977,-4.3255367,3.5470917
3.9170053,-5.333353,-6.5516243
-5.7639966,-0.028958386,7.2739587
6.814325,0.801565,7.5685616
2.1358242,-0.17434594,8.725412
3.2124677,-0.77114505,8.518679
4.4285264,0.5569344,8.337377
8.060918,3.945015,5.7003675
4.6291456,1.4060563,8.121514
-7.291579,10.477369,-1.9063894
4.398431,4.5988436,-7.820346
5.6923923,-9.161591,-2.1649075
7.813596,0.34561214,7.058213
1.2625049,-7.0105543,5.9863696
2.3986814,6.1844354,-6.4402027
9.193382,-3.0449312,-2.235613
-1.3818883,-5.2942142,7.0915294
-0.890062,-4.9681273,7.4449477
-7.17825,-5.092233,-4.871575
2.7934558,5.8042254,-6.937663
7.079202,7.443463,1.7830423
9.137024,3.700947,-4.7572737
-7.1687984,10.385127,1.121952
-5.6858907,10.901412,1.1806554
-8.734796,-6.9615893,0.49344003
3.005122,-2.6293697,-8.279438
-9.697291,-6.6622705,0.6082629
-0.37997288,-10.88153,1.18452
9.473296,2.544903,-5.318124
9.63557,2.3787036,-4.957263
-6.873236,-7.40845,-0.65994006
9.676974,-3.5464058,3.7172852
-12.434302,3.6648827,-1.4097856
1.3504184,-4.5094414,7.7135615
-10.778296,3.123427,-4.2141557
-8.904172,-6.045396,-4.1023846
-4.9974627,3.1645868,8.261237
-3.9283803,5.4954624,8.177323
-1.2747095,4.8819294,9.052032
-2.9810321,3.0402758,9.414476
-3.8708758,3.2056146,9.009067
5.837522,-9.139842,-0.54852885
4.2135944,-9.659864,-2.773139
6.8576503,6.1762614,-5.621998
7.758432,-2.8309777,-6.2929544
-7.564442,-1.2374914,5.707755
8.375675,6.545242,0.9766968
7.748237,5.3609896,-5.7166224
3.864313,4.577435,-7.848754
7.1786394,5.9993877,-5.5477743
9.518474,5.247255,0.94147605
-9.72385,7.9174094,-1.5731752
-12.02048,-1.4346051,1.9124885
-2.4792478,-7.867826,-3.7165456
-1.0364206,4.773001,9.07604
-2.5592806,-4.7263565,6.9904957
-10.4480295,-6.7372203,-2.616777
-11.001483,-6.586089,-1.9735838
7.0913267,-1.4085772,-7.901509
-3.720877,-4.4170146,6.6049767
-11.829479,4.759427,0.6782906
-6.236943,8.936061,-5.234278
-9.9892025,-7.2300835,-1.5377679
2.1212642,6.706821,-5.5739303
-0.9336204,-10.621501,3.3920295
1.3365567,-9.576378,-2.8989925
3.5505717,-3.5051112,-7.9358144
-11.588399,-3.2170498,-3.3135574
3.8999321,-8.400126,3.6868608
8.173262,6.6531653,1.4498644
-10.581064,-0.28324026,-4.3098125
4.546142,0.39444757,-8.881482
5.0183644,-8.313687,3.0030105
10.086519,-3.3526947,1.9231797
0.6278412,-7.478769,-4.9477215
-1.4838201,-10.7943,2.5349114
4.305975,-9.635416,-2.7661428
10.704154,2.1709542,3.1259935
10.021933,-3.4932883,2.3115392
9.167501,-3.1587355,4.991021
9.628306,-1.8945024,-2.675895
-11.541722,5.7096686,0.14419974
1.4098169,2.0530581,9.038371
7.4419794,-7.1823993,-0.3891768
3.7324517,-0.17055508,8.487537
3.367383,-0.33528522,8.539197
5.288003,-8.4991255,2.356202
-7.341753,9.427515,-3.9087648
9.15243,-0.79231584,-6.103887
9.859603,0.10213091,-4.906005
-7.4974294,10.435251,0.10752309
1.0473168,-7.6190743,-4.9152226
1.8179764,-8.789037,-3.9119608
-10.742689,6.3454237,1.3119979
6.2666206,1.3194027,-8.665539
5.1800346,-7.036751,4.670018
2.3745656,-4.8342714,7.4054847
-11.693494,-0.019220082,-2.8389218
6.319144,7.782523,-1.3561866
0.7128181,3.1909776,-8.165486
6.376157,1.4868896,-8.634343
-1.5674324,2.9601932,9.691834
-1.4341806,2.3544557,9.648012
-10.943415,-6.4943557,-2.3766296
-8.354965,-5.8624244,-4.3094907
10.151641,3.7390442,2.3706863
-13.109331,-2.058815,-0.545901
-11.179615,-3.476826,-3.6867855
-12.500957,3.5085726,-1.2978995
5.0993505,-9.369507,-2.5922825
9.009423,5.7381463,1.7187462
9.497983,5.2912984,0.9071884
-12.273888,-0.01926371,-0.97204393
-6.7408175,10.032592,2.2342856
-10.3243,-6.7942657,-0.14886509
4.107631,-5.040247,-6.7228055
2.9144433,-3.483888,-7.953339
7.0466514,6.1811914,-5.361589
-10.060952,7.5032096,-1.4259859
-1.0770155,0.75387764,9.314392
2.0347643,-5.8002396,6.8088055
9.575334,4.376408,3.3491979
-5.947615,11.113094,-0.019306775
-11.374766,5.9399605,0.33026657
-7.2688227,10.397224,-2.2545729
10.109351,0.5569967,-4.210076
0.94589347,4.382627,-7.6005907
7.8399014,0.87083995,7.0746393
4.520144,8.52791,-1.1304069
1.3779356,-5.6658072,7.0086455
-6.458906,10.465833,-3.2224536
6.8979077,-1.4018735,-8.015232
4.3118014,-9.343485,-3.39486
-2.8737702,7.4270883,6.938367
5.445059,-9.429291,-1.53804
-10.732679,3.0691478,-4.27949
-5.9141626,0.55385095,7.3303375
5.680845,-9.27497,-1.6657623
3.688439,-9.965063,-2.1022332
3.0543232,-10.039093,-2.1126676
-7.865572,-2.0904872,5.2046404
7.5906997,3.925886,5.997364
9.651898,3.605376,4.4561014
-12.632816,-4.682748,-0.9655008
9.235814,1.2931677,6.14809
9.196216,2.359477,5.9120445
-1.8353629,10.119815,2.9077563
-1.2744412,-10.609036,-1.1244252
4.340313,8.266274,-2.3085911
-0.95958275,-8.656239,-3.4767785
-7.368053,-1.7071396,5.683506
7.123993,6.5219293,3.6101062
-10.476309,6.327674,-2.7048895
-1.7836319,-10.516816,-0.99013245
-5.724463,1.7090962,7.6670723
8.059998,4.8344316,-5.915716
7.092031,5.7973166,-5.9853497
-6.217006,-0.8090877,6.758659
-11.149098,-0.77064997,2.9587886
-10.883465,-1.9629842,-4.0150447
-13.112267,-2.0942469,-0.78183126
-8.1547365,9.583907,-2.4608393
-6.1818547,-7.5479417,-0.6508168
-1.8991095,-8.493639,-3.288787
-10.612277,2.3403935,3.1594727
8.650418,0.17148474,-7.2825513
8.469066,-0.033069562,-7.405732
1.507455,-3.4537911,-7.8666844
7.57571,5.194616,-6.2155437
10.1776705,3.6212437,0.2589263
2.9313402,8.142612,-3.2279148
-0.8703348,10.277494,1.6330093
1.2606188,-3.6393762,-7.746491
0.96766764,-3.4570482,-7.7610936
0.5654815,-4.0913005,-7.373236
-5.086657,-4.1839347,-5.9904037
7.1964884,6.477946,3.6010454
-10.461286,5.8770285,-3.1946847
-10.383517,5.4514327,-3.6296458
-6.8581266,-7.3583574,-1.409415
10.95302,0.21439804,2.783732
-0.5040907,-4.2871246,7.830921
1.3723933,-3.7067933,8.034968
-12.685032,-4.0292096,0.29016364
-6.4371257,10.721083,-2.6507535
-10.86214,-6.701618,-0.97345054
0.12389218,1.6801814,9.326927
0.39525315,1.9871072,9.282858
3.364707,-10.096865,-0.25790212
5.74071,8.12585,-0.7518726
-10.764339,-6.649743,-2.355917
2.6701267,7.7318473,-4.1168065
9.894723,1.1246976,-5.0171475
10.044287,1.7473086,-3.719423
-4.4750066,11.450311,-1.0904074
4.216305,8.755153,1.0048478
-10.042416,7.6947064,-0.015604726
9.892854,-1.4988757,-1.8770545
-12.370437,-5.117708,-0.50683564
3.8567383,4.2419405,-8.030074
-12.096642,0.43852568,1.0563207
-8.799581,-6.3728466,-3.9147067
-12.789855,-3.5501904,0.327345
4.861337,8.438189,1.9152625
10.195449,-3.074854,1.892911
-3.1723657,6.8894653,7.4324994
-2.9415548,6.9865227,7.3842716
-6.0770974,10.194631,2.3979266
-6.545691,-7.3659434,0.026813282
10.367098,-0.9334016,-0.22482687
-2.2237873,10.389386,2.4907596
-8.509398,-6.4823623,-3.870979
-10.209492,7.2896643,1.0541537
-12.357487,2.7923334,-2.0424259
-2.6206286,-10.72966,3.749466
-11.00324,5.3769035,1.6546215
-3.6975763,11.436149,-0.5829102
-9.576516,8.224945,0.77632743
-9.333806,-4.0358953,3.490388
-0.75314677,-10.851078,-0.4079772
6.0945363,7.8595953,2.3883667
-9.0663805,-4.0733123,3.6337447
-12.597084,2.9375885,-1.0741128
-12.215637,-0.07668187,1.0869315
8.143565,-5.0761204,4.5599895
-2.582311,10.736342,1.7397015
-5.627609,10.733866,1.6206489
-5.4860654,11.227443,-1.9960133
-1.4456514,-10.6639185,-0.90978026
5.967928,7.4922905,-3.350197
5.4551077,7.228139,-4.554838
9.31472,1.031294,6.0835567
3.1808856,-10.014517,-2.1753912
-10.112934,7.363528,-1.6755236
10.147938,1.7685641,4.930139
7.2924414,-5.3417783,5.246694
8.499318,-2.0144265,-6.157574
-2.275368,9.949991,3.4931047
7.5419574,-4.8394675,-3.771459
-2.5922673,1.4709743,9.2999525
-2.7585902,1.3325739,9.220206
7.973249,6.0094976,3.396513
9.7813,2.5163872,-4.088909
10.33794,0.8146544,-2.0800855
10.165019,-3.087213,1.6777378
2.9895093,-1.6780454,-8.520764
-4.129341,5.989278,7.839918
-3.3473144,6.6496387,7.5969963
-6.5148273,-3.3212168,-5.9887323
10.459774,-0.9333146,0.2836424
-11.274212,5.8044515,-1.7337189
-9.414904,7.7035584,2.186425
-1.7704071,-10.687611,3.569252
6.8777084,6.476375,-4.9014564
5.177523,-8.669667,2.140711
6.630982,-7.8149705,-3.1648474
5.590757,-8.867424,-3.0879536
4.4011364,-8.1076355,3.762161
10.211694,-0.124853306,-2.049306
7.1525407,1.8787793,7.26296
-2.2068636,-7.876594,-3.8152845
6.9599314,-5.22515,-4.3430634
8.740334,-4.5260525,-1.2467777
3.6224623,8.633801,-1.5953325
6.751877,-7.822442,-2.9324906
9.502485,-1.4810041,5.4390016
9.772286,-0.08643277,5.443848
4.2056623,-9.451735,1.2823915
5.100773,6.5356483,4.8645034
5.9429226,5.419884,5.4996047
6.172463,5.1710124,5.606829
0.5599848,4.354758,8.792541
5.1714125,-8.575443,2.3531299
5.116195,-7.114458,4.611405
4.269562,-9.287967,1.7571155
0.33301073,2.9765658,-8.225004
0.43143797,3.527148,-8.012271
4.604449,6.6428857,-5.9121356
10.124564,1.089881,-3.990438
6.6083245,6.730483,3.7649713
-10.935784,5.3025618,-2.9608073
-13.02852,-3.168277,-1.1172755
-12.61928,-4.7113247,-0.5603204
-6.627341,-3.5071888,5.392335
-7.1467586,-2.5754173,5.4904833
-4.8342876,-2.5342524,6.9081645
-13.070854,-2.6712363,-1.1698815
9.523495,-2.2682414,-2.4378264
2.8296025,-5.8683834,-6.3937345
2.2476797,-4.9490747,7.360629
-0.42237625,-10.718064,2.6027439
10.253612,-2.7533207,2.9629593
10.885739,0.23706138,3.235508
9.700891,1.8813603,5.580865
-1.3162409,-9.989127,4.735676
0.72734374,-9.993462,-2.2481892
0.100886114,-10.759589,-0.68602043
-11.471468,4.4722533,1.4441274
-11.748859,-0.46344605,2.176878
7.3229337,7.1976805,2.008524
-11.058209,1.242127,2.8169231
-4.230717,6.2819304,7.632917
-9.182375,-3.818813,3.7119238
-7.6951647,-4.5936346,4.0424504
-7.5837975,-2.6683846,5.168893
-12.3361025,-0.012332227,-0.17699017
-10.805926,6.2516727,1.2983549
-1.4186636,-5.0498624,7.246847
7.767125,-3.4451675,-5.496637
7.544969,-4.0433817,-4.9901767
4.3770833,-1.4518708,-8.671684
-3.305985,6.72958,7.5408454
7.907899,4.5899234,-6.49344
10.538564,2.0725343,3.8952942
7.3919287,-6.459857,3.427361
-9.227676,8.730322,0.36364987
5.071349,4.6964917,-7.643995
-6.602723,-7.3557463,0.029751725
-2.5266464,-3.472498,7.607204
-2.1657553,-4.8049717,7.1134753
7.3324823,6.322534,3.679119
4.994233,-8.976012,1.6227354
9.542955,1.8792118,-5.712523
8.887788,-3.8911636,4.775472
8.984757,-5.0244837,1.46268
-4.054041,-1.0599324,7.90518
3.2504628,-1.1438009,8.442494
-2.5482473,10.19966,3.0708175
-10.2663145,-6.8361993,-0.17562054
-12.632147,-4.0426016,0.3979696
-10.301481,-3.162573,-4.357623
-12.771751,-3.7849922,0.2446425
-7.211754,10.477166,0.78130823
5.968267,7.962493,2.2558734
-8.912307,-7.3668175,-0.67381877
-11.306707,-0.30547482,2.7603114
-10.705754,-2.6693802,-4.146169
5.885848,6.5383954,4.421403
-1.6294723,-5.613919,6.776627
3.2900815,8.283854,-2.7750225
-0.80521345,-0.18091615,9.040216
0.82213664,2.8268974,-8.286584
2.696755,-10.259137,-1.2429128
-2.7748327,-4.1760483,7.1862564
0.12582241,3.1466424,9.276258
-9.377636,8.562968,0.25623795
7.106172,-7.6344314,-0.040908657
4.192791,-8.967166,-3.9173007
-2.431709,10.632391,1.9639326
6.5840273,6.3174086,-5.6037774
5.4362864,7.930867,-2.5127575
8.772287,0.35447034,-7.1823807
8.486779,-5.579934,2.4088256
-0.79197323,-5.3005066,7.2345476
5.8230257,-0.05122497,-8.710851
5.698831,7.7760787,-2.7568264
-3.1519241,-9.524089,-1.2901787
-7.7081146,10.301158,-0.88754416
-3.8404589,11.512846,-1.499113
-5.679803,11.235945,-1.6716094
-4.0855036,5.683674,8.0176325
-0.54771936,-10.348818,-1.676129
10.564406,-1.6254816,3.059234
4.1523547,8.629691,-1.1235363
-11.129742,-4.910528,1.4962349
-8.28068,9.643966,-1.9487629
6.1685033,-8.89439,-0.6873769
-6.6700926,10.815237,-1.9270233
-10.454934,5.399459,-3.572224
-10.508738,6.9007187,0.97351754
